CMPD_CHEMBLID,CANONICAL_SMILES,pKi
CHEMBL118354,CCN(CC)C[C@H](Cc1ccccc1)Nc2ccncc2S(=O)(=O)N[C@@H](Cc3ccc(N)cc3)C(=O)N4CCC(CCF)CC4,7.346787486
CHEMBL142106,Fc1cccnc1CNC(=O)CN2C(=O)C(=NC=C2C(F)(F)F)NCC(F)(F)c3ccccn3,7.356547324
CHEMBL1087670,CC1=CN=C(NCCc2ccc3CCCc3c2)C(=O)N1CC(=O)NCCONC(=N)N,7.356547324
CHEMBL50590,Cc1ccc(cc1)S(=O)(=O)NC(=O)N[C@H](Cc2ccccc2)C(=O)Nc3ccc(cc3)S(=O)(=O)NN=C(N)N,7.356547324
CHEMBL330531,OC(=O)CN[C@H](C(c1ccccc1)c2ccccc2)C(=O)N3CCC[C@H]3C(=O)NCC#Cc4c[nH]cn4,7.356547324
CHEMBL128560,Cc1cc(OCC\C=N\N=C(N)N)cc(OS(=O)(=O)c2cccc3ccccc23)c1,7.356547324
CHEMBL166779,COc1cc(OCC2CCN(CC2)C(=N)N)cc(OS(=O)(=O)c3ccccc3Cl)c1,7.356547324
CHEMBL50090,CN(C)C(=O)Cc1cc(Br)c(O)c(c1)c2[nH]c3ccc(cc3c2Cc4ccccc4)C(=N)N,7.366531544
CHEMBL324075,CCCCNC[C@H](Cc1ccccc1)Nc2ccncc2S(=O)(=O)N[C@@H](Cc3ccc(N)cc3)C(=O)N4CCC(CCF)CC4,7.366531544
CHEMBL179270,COc1cc(ccc1OCc2ccccc2)C(Nc3ccc(cc3)C(=N)N)C(=O)NCc4ccccc4,7.366531544
CHEMBL291085,CCCCCCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc2ccccc2)NC(=O)OCc3ccccc3)B4O[C@@H]5CC6CC(C6(C)C)[C@]5(C)O4,7.366531544
CHEMBL51635,Cc1ccc(cc1)S(=O)(=O)NC(=O)N[C@H](Cc2ccccc2)C(=O)Nc3ccc(cc3)S(=O)(=O)N=C(N)N,7.366531544
CHEMBL211410,CN(C)Cc1ccccc1c2ccc(cc2)N3CCc4c(C3=O)n(nc4C(F)(F)F)c5ccc6onc(N)c6c5,7.366531544
CHEMBL296176,Cc1ccc(cc1)S(=O)(=O)NC(=O)N2CCCC2C(=O)Nc3ccc(cc3)S(=O)(=O)NN=C(N)N,7.366531544
CHEMBL606949,CC(=O)N[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCNc3cc(Cl)nc(N)n3)B4O[C@@H]5CC6CC(C6(C)C)[C@]5(C)O4,7.366531544
CHEMBL274124,OC[C@H](Cc1ccccc1)Nc2ccncc2S(=O)(=O)N[C@H](C(=O)N3CCC(CCF)CC3)c4ccc5OCOc5c4,7.366531544
CHEMBL83681,COc1ccc(C[C@@H]2N(CC(=O)N[C@@H](CC3CCCN(C3)C(=N)N)C(=O)c4nccs4)C(=O)CN(CCCc5ccccc5)C2=O)cc1,7.366531544
CHEMBL460144,CCOC(=O)C(=O)N(Cc1ccccc1)c2ccc3N(C)CC(C)(COc4ccc(cc4)C(=N)N)Oc3c2,7.37675071
CHEMBL276881,CC(C)(C)OC(=O)Nc1cccc(c1)c2ccc(s2)C(=O)N[C@@H](CCCN=C(N)N)B3O[C@@H]4CC5CC(C5(C)C)[C@]4(C)O3,7.37675071
CHEMBL287918,CCCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OCc2ccccc2)C(c3ccccc3)c4ccccc4)B5O[C@@H]6CC7CC(C7(C)C)[C@]6(C)O5,7.37675071
CHEMBL111122,CC1=CC=C(NS(=O)(=O)Cc2ccccc2)C(=O)N1CC(=O)NC3CCC4=C(C3)SC(=N)N4N,7.37675071
CHEMBL2373401,CC1(C)[C@@H]2C[C@H]3OB(O[C@@]3(C)[C@H]1C2)[C@H](CCCCN)NC(=O)Cn4nc(Cc5ccccc5)nc4Cc6ccccc6,7.387216143
CHEMBL120583,OC[C@H](Cc1ccccc1)Nc2ccncc2S(=O)(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N4CCC(CCF)CC4,7.387216143
CHEMBL13151,OC[C@H](Cc1ccccc1)Nc2ccncc2S(=O)(=O)N[C@H](C(=O)N3CCC(CCF)CC3)c4ccc(O)cc4,7.387216143
CHEMBL347846,NC(=N)c1cccc(c1)n2nc(cc2C(=O)Nc3ccc(cc3)c4ccccc4S(=O)(=O)N)C(F)(F)F,7.397940009
CHEMBL7124,CNc1ccc(cc1N)C#CC[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N(C)C4CCCC4,7.397940009
CHEMBL162174,CCC1CCN(CC1)C(=O)[C@H](Cc2ccc(N)cc2)NS(=O)(=O)c3cnccc3N[C@H](CO)Cc4ccc(OC)cc4,7.397940009
CHEMBL83549,NC(=N)N1CCCC(C[C@H](NC(=O)CN2[C@@H](Cc3ccc(Cl)cc3)C(=O)N(CCCc4ccccc4)CC2=O)C(=O)c5nccs5)C1,7.397940009
CHEMBL3142745,Cc1ccc(C)c(CNC(=O)[C@@H]2CCCN2C(=O)C(N)C(c3ccccc3)c4ccccc4)c1,7.397940009
CHEMBL603263,N[C@H](C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)NCc3cccc(Cl)c3,7.397940009
CHEMBL26452,CN(c1ccccc1)S(=O)(=O)c2cc(Cl)cc(OCCNc3ccncc3)c2,7.397940009
CHEMBL3423207,CC(C)[C@@H](N)C(=O)N1CCC[C@H]1C(=O)NCc2ccc(cc2)C(=N)N,7.397940009
CHEMBL369251,CC(=N)N1CCC(CC1)Oc2ccc3c4ccccc4n(Cc5ccc6ccc(cc6c5)C(=N)N)c3c2,7.397940009
CHEMBL460378,COc1ccc(cc1)c2cccc(c2)S(=O)(=O)NC(Cc3cccc(c3)C(=N)N)C(=O)N4CCC(CCN)CC4,7.397940009
CHEMBL128436,Cc1cc(OCC2(CC2)\C=N\N=C(N)N)cc(OS(=O)(=O)c3ccccc3C#N)c1,7.397940009
CHEMBL50649,NC(=N)c1ccc2[nH]c(c(Cc3ccccc3)c2c1)c4cc(CCCC(=O)O)cc(Br)c4O,7.397940009
CHEMBL424172,Cc1nc(N)ccc1CC(=O)CN2CCCC[C@H](NS(=O)(=O)c3ccc4OCCc4c3)C2=O,7.403402904
CHEMBL37669,CS(=O)(=O)c1ccccc1S(=O)(=O)Oc2cc(Cl)cc(OCCCON=C(N)N)c2,7.404503778
CHEMBL121452,Nc1ccc(C[C@H](NS(=O)(=O)c2cnccc2N[C@H](CO)Cc3ccccc3)C(=O)N4CCC(CCF)CC4)cc1,7.408935393
CHEMBL352803,CCc1cc(OCC2CCN(CC2)C(=N)N)cc(OS(=O)(=O)c3ccccc3Cl)c1,7.408935393
CHEMBL3892429,NCc1ccc(Cl)cc1CN=C(O)[C@@H]2CCN2C(=O)C3OCc4ccccc34,7.408935393
CHEMBL1166,C[C@@H]1CCN([C@H](C1)C(=O)O)C(=O)[C@H](CCCNC(=N)N)NS(=O)(=O)c2cccc3CC(C)CNc23,7.408935393
CHEMBL121452,Nc1ccc(C[C@H](NS(=O)(=O)c2cnccc2N[C@H](CO)Cc3ccccc3)C(=O)N4CCC(CCF)CC4)cc1,7.408935393
CHEMBL285981,Cc1nc(N)ccc1CNC(=O)C2C=CCN3N2C(=O)N(C(CSc4ccc(Br)cc4)C(=O)N5CCOCC5)C3=O,7.408935393
CHEMBL41144,CC1(C)CNc2c(C1)cc(CCO)cc2S(=O)(=O)N[C@@H](Cc3nc4ccccc4s3)C(=O)N5CCC(CCF)CC5,7.408935393
CHEMBL121452,Nc1ccc(C[C@H](NS(=O)(=O)c2cnccc2N[C@H](CO)Cc3ccccc3)C(=O)N4CCC(CCF)CC4)cc1,7.408935393
CHEMBL332934,Cc1cc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)C(c3ccccc3)c4ccccc4)c(C)cc1CN,7.408935393
CHEMBL352993,Cc1cc(OCC2CCN(CC2)C(=N)N)cc(OS(=O)(=O)c3cccc(Cl)c3)c1,7.408935393
CHEMBL122553,COC(=O)CCN(CC1CC1)C(=O)c2cc(Cl)cc(OCCCON=C(N)N)c2,7.420216403
CHEMBL369868,CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCCN)C(=O)c3nc4ccccc4s3,7.420216403
CHEMBL24186,CNC(=O)OCCC1CCN(CC1)C(=O)[C@H](Cc2nc3ccccc3s2)NS(=O)(=O)c4cccc5CC(C)(C)CNc45,7.420216403
CHEMBL558610,CC(=O)Nc1ccc(C[C@@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)NCC4CCCN(C4)C(=N)N)cc1,7.420216403
CHEMBL124500,CCCN(CC1CCCC1)C(=O)c2cc(Cl)cc(OCCCON=C(N)N)c2,7.420216403
CHEMBL369868,CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCCN)C(=O)c3nc4ccccc4s3,7.420216403
CHEMBL426806,NCc1ccc(Cl)cc1CNC(=O)[C@@H]2CCCN2C(=O)C3(O)c4ccccc4c5cc[n+]([O-])cc35,7.431798276
CHEMBL1077101,CN(CCONC(=N)N)C(=O)CN1C(=CN=C(NCCc2ccc(C)cc2)C1=O)C,7.431798276
CHEMBL1682768,CC(C)CN(CC(C)C)C(=O)c1cc(C)cc(OCC(F)(F)c2cc(C)ccn2)c1,7.431798276
CHEMBL166437,Cc1cccc(c1)S(=O)(=O)Oc2cc(C)cc(OCC3CCN(CC3)C(=N)N)c2,7.443697499
CHEMBL439881,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]2CCCCN2C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)c3ccc(cc3)C(C)(C)C)C(=O)N4CCC[C@H]4C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc5ccc(O)cc5)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)O,7.443697499
CHEMBL118428,COc1ccc(C[C@H](NS(=O)(=O)c2cnccc2N[C@H](CO)Cc3ccccc3)C(=O)N4CCC(CCF)CC4)cc1,7.443697499
CHEMBL32164,N[C@@H]1CC[C@@H](CNC(=O)C2C=CCN3N2C(=O)N(C(CSc4ccccc4)C(=O)O)C3=O)CC1,7.443697499
CHEMBL2334326,CCC[C@]1(C)C[C@H](N2C(=O)C(=NC(=C12)Cl)NC3CCC3)C(=O)NCc4ccc(cc4)C(=N)N,7.443697499
CHEMBL275110,CCC[C@H]1CC2=C(NC1=O)C(=O)N(CC(=O)NCc3ccc(N)nc3C)C(=C2)C,7.443697499
CHEMBL2373558,CC1(C)[C@@H]2C[C@H]3OB(O[C@@]3(C)[C@H]1C2)[C@H](CCCCN)NC(=O)Cn4ncnc4CCc5ccccc5,7.443697499
CHEMBL274142,COc1ccc(cc1)[C@H](NS(=O)(=O)c2cnccc2N[C@H](CO)Cc3ccccc3)C(=O)N4CCC(CCF)CC4,7.443697499
CHEMBL128576,Cc1cc(OCC\C=N\N=C(N)N)cc(OS(=O)(=O)c2cccnc2)c1,7.443697499
CHEMBL423830,Cc1cc(OCC2CCN(CC2)C(=N)N)cc(OS(=O)(=O)c3cccc4ccccc34)c1,7.455931956
CHEMBL120609,CNC[C@H](Cc1ccccc1)Nc2ccncc2S(=O)(=O)N[C@@H](Cc3ccc(N)cc3)C(=O)N4CCC(CCF)CC4,7.455931956
CHEMBL378093,Nc1noc2ccc(cc12)n3nc(c4CCN(C(=O)c34)c5ccc(cc5)c6ccccc6CN7CC[C@@H](O)C7)C(F)(F)F,7.455931956
CHEMBL2409219,COc1cc([C@@H]2Nc3ccc(cc3[C@@H]4[C@H]2Cc5ccccc45)C(=N)N)c(cc1O)c6ccccc6C(=O)O,7.455931956
CHEMBL378093,Nc1noc2ccc(cc12)n3nc(c4CCN(C(=O)c34)c5ccc(cc5)c6ccccc6CN7CC[C@@H](O)C7)C(F)(F)F,7.455931956
CHEMBL178616,COc1cc(ccc1OCc2ccccc2)[C@@H](Nc3ccc(cc3)C(=N)N)C(=O)N[C@H](C(=O)O)c4ccccc4,7.455931956
CHEMBL2334322,NC(=N)c1ccc(CNC(=O)[C@@H]2CCC3=C(Cl)N=C(NC4CCC4)C(=O)N23)cc1,7.455931956
CHEMBL37230,COc1cc(OCCCON=C(N)N)cc(OS(=O)(=O)c2ccccc2S(=O)(=O)C)c1,7.460923901
CHEMBL122162,Cc1cc(OCCCON=C(N)N)cc(c1)C(=O)N(CC2CC2)Cc3cccnc3,7.468521083
CHEMBL287715,CC(=O)N1CCN(CC1)C(=O)CCc2cc3CC(C)(C)CNc3c(c2)S(=O)(=O)N[C@@H](Cc4nc5ccccc5s4)C(=O)N6CCC(CCF)CC6,7.468521083
CHEMBL179964,Cn1ccnc1c2ccc(NC(=O)c3cc(nn3c4ccc5onc(N)c5c4)C(F)(F)F)c(F)c2,7.468521083
CHEMBL1682770,COc1ccc(Cl)cc1CCOc2cc(C)cc(c2)C(=O)N(CC(C)C)CC(C)C,7.468521083
CHEMBL3114557,CN1CCN([C@@H](C1)C(=O)NCc2cc(Cl)ccc2CN)C(=O)[C@H](O)C(C)(C)C,7.468521083
CHEMBL288920,CN(C)C(=O)CCc1cc2CC(C)(C)CNc2c(c1)S(=O)(=O)N[C@@H](Cc3nc4ccccc4s3)C(=O)N5CCC(CCF)CC5,7.468521083
CHEMBL200857,CC1=CC=C(NS(=O)(=O)Cc2ccccc2)C(=O)N1CC(=O)NCCCc3c[nH]cn3,7.468521083
CHEMBL250271,NC(=N)NOCCNC(=O)Cc1c(F)c(NCC(F)(F)c2cccnc2)ccc1Cl,7.469800302
CHEMBL250551,Fc1cccnc1CNC(=O)Cc2c(F)c(NCC(F)(F)c3ccccn3)ccc2C#N,7.48148606
CHEMBL101669,CC1=CN=C(NCCc2ccccc2)C(=O)N1CC(=O)NCc3ccc4[nH]nc(O)c4c3,7.48148606
CHEMBL291062,Cc1cc(OCCCN=C(N)N)cc(OS(=O)(=O)c2ccccc2Cl)c1,7.48148606
CHEMBL2373559,CC1(C)[C@@H]2C[C@H]3OB(O[C@@]3(C)[C@H]1C2)[C@H](CCCCN)NC(=O)Cn4nc(CNC=O)nc4Cc5ccccc5,7.48148606
CHEMBL2373399,CC1(C)[C@@H]2C[C@H]3OB(O[C@@]3(C)[C@H]1C2)[C@H](CCCCN)NC(=O)Cn4nnnc4CCc5ccccc5,7.48148606
CHEMBL338284,CN(C1CCCCC1)C(=O)c2cc(Cl)cc(OCCCON=C(N)N)c2,7.48148606
CHEMBL2373440,CC(C)(C)CC(=O)NCc1nc(Cc2ccccc2)n(CC(=O)N[C@@H](CCCCN)B3O[C@@H]4C[C@@H]5C[C@@H](C5(C)C)[C@]4(C)O3)n1,7.48148606
CHEMBL460810,CCc1ccc(cc1)c2cccc(c2)S(=O)(=O)NC(Cc3cccc(c3)C(=N)N)C(=O)N4CCC(CCN)CC4,7.48148606
CHEMBL326686,CNC[C@H](CC1CCCCC1)Nc2ccncc2S(=O)(=O)N[C@@H](Cc3ccc(N)cc3)C(=O)N4CCC(CCF)CC4,7.48148606
CHEMBL34925,Cc1cc(OCC(=C)CON=C(N)N)cc(OS(=O)(=O)c2ccccc2S(=O)(=O)C)c1,7.48945499
CHEMBL166739,Cc1cc(OCC2CCN(CC2)C(=N)N)cc(OS(=O)(=O)c3cccc(N)c3)c1,7.494850022
CHEMBL81251,NC(=N)N1CCC(CC1)OCCC2CCCCN2C(=O)[C@H](CC(=O)O)NC3CCCC3,7.494850022
CHEMBL288862,NC(=N)c1ccc(CN(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N4CCCCCC4)cc1,7.494850022
CHEMBL3114556,CC(C)(C)[C@@H](O)C(=O)N1CCOC[C@H]1C(=O)NCc2cc(Cl)ccc2CN,7.494850022
CHEMBL7213,Cc1cc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](NS(=O)(=O)C)C(c3ccccc3)c4ccccc4)ccc1CN,7.494850022
CHEMBL33188,Cc1nc(N)ccc1CNC(=O)C2C=CCN3N2C(=O)N(C(CSc4ccc(Cl)cc4)C(=O)O)C3=O,7.494850022
CHEMBL177142,CC(C)c1nc2ccc(OC3CCN(CC3)C(=N)C)cc2n1Cc4ccc5ccc(cc5c4)C(=N)N,7.494850022
CHEMBL424394,Cc1cc(OCC2CCN(CC2)C(=N)N)cc(OS(=O)(=O)c3ccccc3)c1,7.494850022
CHEMBL2334315,CC(C)(C)OC(=O)CNC1=NC(=C2N([C@@H](CC2(C)C)C(=O)NCc3ccc(cc3)C(=N)N)C1=O)Cl,7.494850022
CHEMBL309298,CCCCN1CC(=O)N(CC(=O)N[C@@H](CC2CCCN(C2)C(=N)N)C(=O)c3nccs3)[C@H](Cc4ccccc4)C1=O,7.494850022
CHEMBL289668,COC(=O)C(CSc1ccccc1)N2C(=O)N3CC=CC(N3C2=O)C(=O)NCc4ccc(N)nc4C,7.494850022
CHEMBL544830,NC(=N)N1CCC[C@@H](CNC(=O)[C@@H](Cc2ccccc2)NS(=O)(=O)c3ccc4ccccc4c3)C1,7.494850022
CHEMBL108237,NC(=N)NCCCC(NC(=O)[C@@H]1CC[C@H]2CN(CC(=O)N12)C(=O)C3Cc4ccccc4CN3)C(=O)c5nccs5,7.494850022
CHEMBL3091517,CC(=O)Nc1c(cccc1S(=O)(=O)N[C@@H](CCCc2ccc(N)cn2)C(=O)N3CCC(=C(F)F)CC3)c4ccccc4,7.508638306
CHEMBL100565,CC1=CN=C(NCC(c2ccccc2)c3ccccc3)C(=O)N1CC(=O)NCc4ccc5c(N)noc5c4,7.508638306
CHEMBL289367,Cc1cc(OCCCON=C(N)N)cc(OS(=O)(=O)c2cccc3CCCNc23)c1,7.508638306
CHEMBL2441054,Fc1cc(F)cc(COc2cccc(NC(=O)C3CCN(CC3)c4ccncc4)c2)c1,7.508638306
CHEMBL2373342,CC1(C)[C@@H]2C[C@H]3OB(O[C@@]3(C)[C@H]1C2)[C@H](CCCCN)NC(=O)Cn4ncnc4Cc5ccccc5,7.508638306
CHEMBL267502,NNC(=N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](NCC(=O)O)C(c3ccccc3)c4ccccc4)s1,7.508638306
CHEMBL333182,Cc1cc(OCCCON=C(N)N)cc(c1)C(=O)N(CC2CC2)Cc3ccsc3,7.508638306
CHEMBL19644,CC1=CN=C(NCCc2ccccc2)C(=O)N1CC(=O)NCc3ccc(s3)C(=N)NO,7.511449283
CHEMBL33247,Cc1nc(N)ccc1CNC(=O)C2C=CCN3N2C(=O)N(C(CSc4ccc(Br)cc4)C(=O)N5CCCC5)C3=O,7.522878745
CHEMBL3905922,NCc1ccc(Cl)cc1CN=C(O)[C@@H]2CCCN2C(=O)C3(N)CCc4cccnc34,7.522878745
CHEMBL352522,NC(=N)N1CCC(COc2cc(Cl)cc(OS(=O)(=O)c3ccccc3Cl)c2)CC1,7.522878745
CHEMBL37567,CC1CCN(CC1)C(=O)[C@H](CCCNC(N)N)NS(=O)(=O)c2cccc3CC(C)CNc23,7.522878745
CHEMBL199609,N[C@H](C(c1ccccc1)c2ccccc2)C(=O)N3CCC[C@H]3C(=O)NC\C=C\c4cnc(N)s4,7.522878745
CHEMBL297536,CC(C)(C)OC(=O)Nc1cccc(c1)c2oc(cc2)C(=O)N[C@@H](CCCN=C(N)N)B3O[C@@H]4CC5CC(C5(C)C)[C@]4(C)O3,7.522878745
CHEMBL311198,NC(=N)N1CCCC(C[C@H](NC(=O)CN2[C@@H](Cc3ccc4ccccc4c3)C(=O)N(CCCc5ccccc5)CC2=O)C(=O)c6nccs6)C1,7.522878745
CHEMBL327741,CC1(C)[C@@H]2CC3OB(OC3(C)[C@H]1C2)C(CCCCN)NC(=O)[C@@H]4CCCN4C(=O)[C@H]5CCCC[C@@H]5c6ccccc6,7.522878745
CHEMBL162289,NC(=N)c1ccc(CC(=O)CN2CCCC[C@H](NS(=O)(=O)c3ccc4OCCc4c3)C2=O)c(F)c1,7.525783736
CHEMBL98152,CC1=CN=C(NCCc2ccc3CCCc3c2)C(=O)N1CC(=O)NCc4ccc5[nH]ccc5c4,7.525783736
CHEMBL433044,CCc1cc(OCCCONC(=N)N)cc(OS(=O)(=O)c2ccccc2S(=O)(=O)C)c1,7.527243551
CHEMBL431675,NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)CC(c3ccccc3)c4ccncc4)CC1,7.537602002
CHEMBL287084,COc1ccc(SCC(N2C(=O)N3CC=CC(N3C2=O)C(=O)NCc4ccc(N)nc4C)C(=O)O)cc1,7.537602002
CHEMBL444548,CC(C)(C)OC(=O)N[C@H](C(C1CCCCC1)C2CCCCC2)C(=O)N3CCC[C@H]3C(=O)NCC#Cc4c[nH]cn4,7.537602002
CHEMBL36397,CC1=CC=C(NS(=O)(=O)c2ccc(C)cc2)C(=O)N1CC(=O)NCC3CCN(CC3)C(=N)N,7.537602002
CHEMBL430545,CC1(C)C2C[C@H]3OB(O[C@@]3(C)C1C2)C(CCCl)NC(=O)[C@@H]4CCCN4C(=O)[C@H](Cc5ccccc5)NC(=O)OCc6ccccc6,7.537602002
CHEMBL1809250,CCC(NCc1ccc(cc1)C(=N)N)C(=O)[C@@H](CCCNC(=N)N)NS(=O)(=O)Cc2ccccc2,7.537602002
CHEMBL102193,CC1=CC=C(NS(=O)(=O)c2ccc3OCCc3c2)C(=O)N1CC(=O)NCc4ccc5[nH]nc(N)c5c4,7.542118103
CHEMBL32373,COC(=O)C(CSC1CCCCC1)N2C(=O)N3CC=CC(N3C2=O)C(=O)NCc4ccc(N)nc4C,7.552841969
CHEMBL163043,OCCOC[C@H](Cc1ccccc1)Nc2ccncc2S(=O)(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N4CCC(CCCl)CC4,7.552841969
CHEMBL39086,CC1(C)CNc2c(C1)cccc2S(=O)(=O)NC(Cc3nc4ccccc4s3)C(=O)N5CCC(CCF)CC5,7.552841969
CHEMBL168318,COC(=O)c1ccccc1S(=O)(=O)Oc2cc(C)cc(OCC3CCN(CC3)C(=N)N)c2,7.552841969
CHEMBL34122,CCOC(=O)C(CSc1ccc(Cl)c(Cl)c1)N2C(=O)N3CC=CC(N3C2=O)C(=O)NCc4ccc(N)nc4C,7.552841969
CHEMBL1952410,CCOC(=O)C(=O)N(Cc1ccc(F)c(F)c1)c2ccc3N(C)CC(C)(COc4ccc(cc4)C(=N)N)Oc3c2,7.552841969
CHEMBL174008,COC(=O)\C=C\c1cn(CC(=O)N2CCC(Cc3ccccc3)CC2)c4ccc(cc14)C(=N)N,7.552841969
CHEMBL141724,NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](N)Cc3ccccc3)C(=O)O,7.552841969
CHEMBL331769,COCCN(Cc1cocc1)C(=O)c2cc(C)cc(OCCCON=C(N)N)c2,7.552841969
CHEMBL3965897,NCc1ccc(Cl)cc1CN=C(O)[C@@H]2CCCN2C(=O)c3ccc([nH]3)C(F)(F)F,7.568636236
CHEMBL121950,Nc1ccc(C[C@H](NS(=O)(=O)c2cnccc2N[C@H](CO)Cc3ccccc3)C(=O)N4CCC(CCCl)CC4)cc1,7.568636236
CHEMBL50681,COC(=N)NS(=O)(=O)c1ccc(NC(=O)CNC(=O)[C@@H]2CCCN2C(=O)NS(=O)(=O)c3ccc(C)cc3)cc1,7.568636236
CHEMBL7758,CNc1ccc(cc1)C#CC[C@H](NS(=O)(=O)c2ccc3cc(OC)ccc3c2)C(=O)N(C)C4CCCC4,7.568636236
CHEMBL263808,CC1(C)CNc2c(C1)cc(CCC(=O)N3CCN(Cc4ccncc4)CC3)cc2S(=O)(=O)N[C@@H](Cc5nc6ccccc6s5)C(=O)N7CCC(CCF)CC7,7.568636236
CHEMBL2016870,NC(=N)c1ccc(CNC(=O)[C@@H]2Cc3cccc(CNC(=O)Cc4cccc(CC(=O)NCc5cccc(C[C@@H](NS(=O)(=O)Cc6ccccc6)C(=O)N2)c5)c4)c3)cc1,7.571865206
CHEMBL2016870,NC(=N)c1ccc(CNC(=O)[C@@H]2Cc3cccc(CNC(=O)Cc4cccc(CC(=O)NCc5cccc(C[C@@H](NS(=O)(=O)Cc6ccccc6)C(=O)N2)c5)c4)c3)cc1,7.571865206
CHEMBL2016870,NC(=N)c1ccc(CNC(=O)[C@@H]2Cc3cccc(CNC(=O)Cc4cccc(CC(=O)NCc5cccc(C[C@@H](NS(=O)(=O)Cc6ccccc6)C(=O)N2)c5)c4)c3)cc1,7.571865206
CHEMBL39086,CC1(C)CNc2c(C1)cccc2S(=O)(=O)NC(Cc3nc4ccccc4s3)C(=O)N5CCC(CCF)CC5,7.585026652
CHEMBL286064,CC1(C)CNc2c(C1)cccc2S(=O)(=O)N[C@@H](Cc3nc4ccccc4s3)C(=O)N5CCC(CCF)CC5,7.585026652
CHEMBL291026,CCCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc2ccccc2)NC(=O)OCc3ccccc3)B4O[C@@H]5CC6CC(C6(C)C)[C@]5(C)O4,7.585026652
CHEMBL48929,Cc1nc(N)ccc1CNC(=O)CN2C=CC=C(NS(=O)(=O)Cc3ccccc3)C2=O,7.585026652
CHEMBL286064,CC1(C)CNc2c(C1)cccc2S(=O)(=O)N[C@@H](Cc3nc4ccccc4s3)C(=O)N5CCC(CCF)CC5,7.585026652
CHEMBL42852,Cc1cc(ccc1C(=O)N[C@@H](CCCCN)B2O[C@@H]3CC4CC(C4(C)C)[C@]3(C)O2)c5ccccc5,7.585026652
CHEMBL53163,CC(=O)NCC(=O)NC(CCCN=C(N)N)B(O)O,7.585026652
CHEMBL48929,Cc1nc(N)ccc1CNC(=O)CN2C=CC=C(NS(=O)(=O)Cc3ccccc3)C2=O,7.585026652
CHEMBL12725,Nc1cc(ccc1O)[C@H](NS(=O)(=O)c2cnccc2N[C@H](CO)Cc3ccccc3)C(=O)N4CCC(CCF)CC4,7.585026652
CHEMBL329991,ClC1=CN=C2N[C@@H](Cc3ccccc3)CNCCCOc4ccc(Cl)cc4CNC(=O)CN1C2=O,7.585026652
CHEMBL194060,NCc1ccc(Cl)cc1CNC(=O)Cc2c(Cl)ccc(N)[n+]2[O-],7.585026652
CHEMBL100443,CC1=CN=C(NCC2(CC2)c3ccccn3)C(=O)N1CC(=O)NCc4ccc5c(N)noc5c4,7.586700236
CHEMBL199094,FC(F)(CNc1cccc2oc(Cc3cccc(Cl)c3)nc12)c4ccccn4,7.602059991
CHEMBL468464,CCOC(=O)CCC(=O)N(Cc1ccccn1)c2ccc3N(C)CC(C)(COc4ccc(cc4)C(=N)N)Oc3c2,7.602059991
CHEMBL52442,NC(=O)Cc1cc(Br)c(O)c(c1)c2[nH]c3ccc(cc3c2Cc4ccccc4)C(=N)N,7.602059991
CHEMBL333315,Nc1ccc(C[C@H](NS(=O)(=O)c2cnccc2N[C@H](CN3CCCCC3)Cc4ccccc4)C(=O)N5CCC(CCF)CC5)cc1,7.602059991
CHEMBL3941482,CC(C)(C)[C@@H](CCO)C(=O)N1CCC[C@H]1C(=NCc2cc(Cl)ccc2CN)O,7.602059991
CHEMBL111641,NC(=N)NCCCC(NC(=O)[C@@H]1CC[C@H]2CN(CC(=O)N12)C(=O)c3ccccc3)C(=O)c4nccs4,7.602059991
